state,city,drug_name,specialty_description,drug_claim_count,drug_supply_count,drug_cost,latitude,longitude,name
FL,DANIA BEACH,EPZICOM,Internal Medicine,68,2026,75881.43,27.664827000000002,-81.515754,Florida
FL,WEEKI WACHEE,XARELTO,Cardiology,138,8224,74958.27,27.664827000000002,-81.515754,Florida
FL,LAKE WORTH FL,RESTASIS,Ophthalmology,205,7035,72945.38,27.664827000000002,-81.515754,Florida
FL,LAUDERHILL,FORTEO,Internal Medicine,38,1344,72690.3,27.664827000000002,-81.515754,Florida
FL,HAINES CITY,LANTUS,Internal Medicine,186,6070,71893.65,27.664827000000002,-81.515754,Florida
FL,HOBE SOUND,CRESTOR,Family Practice,214,12241,71825.32,27.664827000000002,-81.515754,Florida
FL,PARKLAND,CRESTOR,Internal Medicine,276,11723,70677.92,27.664827000000002,-81.515754,Florida
FL,CAPE COD,CRESTOR,Family Practice,172,11784,70369.3,27.664827000000002,-81.515754,Florida
FL,WEST MIAMI,FLUOCINOLONE ACETONIDE OIL,Otolaryngology,421,9609,70197.1,27.664827000000002,-81.515754,Florida
FL,CRESCENT CITY,LANTUS SOLOSTAR,Internal Medicine,137,6453,69418.52,27.664827000000002,-81.515754,Florida
FL,YULEE,CRESTOR,Family Practice,213,11250,67275.47,27.664827000000002,-81.515754,Florida
FL,COCONUT GROVE,AVODART,Urology,428,13718,65428.97,27.664827000000002,-81.515754,Florida
FL,IMMOKALEE,TRUVADA,Internal Medicine,54,1526,65251.68,27.664827000000002,-81.515754,Florida
FL,SEFFNER,ADVAIR DISKUS,Internal Medicine,144,6765,64597.39,27.664827000000002,-81.515754,Florida
FL,CAROL CITY,GLEEVEC,Internal Medicine,13,390,64463.53,27.664827000000002,-81.515754,Florida
FL,DEFUNIAK SPRINGS,NEXIUM,Family Practice,264,8093,64081.32,27.664827000000002,-81.515754,Florida
FL,WESLEY CHAPEL,AVONEX,Neurology,14,392,62924.6,27.664827000000002,-81.515754,Florida
FL,INDIALANTIC,CRESTOR,Family Practice,210,11282,61967.87,27.664827000000002,-81.515754,Florida
FL,DAVIE,NAMENDA XR,Neurology,190,6310,61897.52,27.664827000000002,-81.515754,Florida
FL,HOMOSASSA,ADVAIR DISKUS,Family Practice,138,6480,61723.94,27.664827000000002,-81.515754,Florida
FL,VALRICO,NAMENDA,Internal Medicine,200,5930,60746.45,27.664827000000002,-81.515754,Florida
FL,WAUCHULA,LANTUS SOLOSTAR,Internal Medicine,110,4270,60598.7,27.664827000000002,-81.515754,Florida
FL,LANTANA,CRESTOR,Family Practice,186,9900,60383.25,27.664827000000002,-81.515754,Florida
FL,PORT ST JOE,NAMENDA,Internal Medicine,352,5440,58568.56,27.664827000000002,-81.515754,Florida
FL,DAYTONA BEACH SHORES,NAMENDA,Family Practice,259,5920,58346.09,27.664827000000002,-81.515754,Florida
FL,VIRGINIA GARDENS,ABILIFY,Nurse Practitioner,62,1860,58088.91,27.664827000000002,-81.515754,Florida
FL,BAYONET POINT,ADVAIR DISKUS,Internal Medicine,134,6360,57960.96,27.664827000000002,-81.515754,Florida
FL,CRAWFORDVILLE,NEXIUM,Family Practice,184,7080,56890.31,27.664827000000002,-81.515754,Florida
FL,CITRUS SPRINGS,EXELON,Internal Medicine,153,4405,55167.32,27.664827000000002,-81.515754,Florida
FL,TEQUESTA,CRESTOR,Family Practice,144,9430,54280.57,27.664827000000002,-81.515754,Florida
FL,FORT MEADE,LANTUS SOLOSTAR,Family Practice,125,5931,53658.58,27.664827000000002,-81.515754,Florida
FL,BRANDENTON,LUMIGAN,Ophthalmology,266,11274,53550.96,27.664827000000002,-81.515754,Florida
FL,COCOA,NEXIUM,Internal Medicine,125,7020,52782.14,27.664827000000002,-81.515754,Florida
FL,FRUITLAND PARK,DULOXETINE HCL,Physical Medicine and Rehabilitation,160,7946,50674.12,27.664827000000002,-81.515754,Florida
FL,BONIFAY,NAMENDA XR,Family Practice,337,4854,50629.71,27.664827000000002,-81.515754,Florida
FL,LABELLE,ISENTRESS,Nurse Practitioner,46,1300,49952.44,27.664827000000002,-81.515754,Florida
FL,MIA,SEROQUEL XR,Psychiatry,76,2210,49735.94,27.664827000000002,-81.515754,Florida
FL,INDIAN HARBOUR BEACH,ADVAIR DISKUS,Family Practice,130,5310,49709.03,27.664827000000002,-81.515754,Florida
FL,ALACHUA,NEXIUM,Internal Medicine,101,5774,48949.91,27.664827000000002,-81.515754,Florida
FL,PAHOKEE,ATRIPLA,Internal Medicine,24,720,48841.76,27.664827000000002,-81.515754,Florida
FL,MALABAR,ADVAIR DISKUS,Family Practice,107,5040,48638.26,27.664827000000002,-81.515754,Florida
FL,LAKE BUTLER,CRESTOR,Family Practice,225,7950,48637.32,27.664827000000002,-81.515754,Florida
FL,LONGBOAT KEY,CRESTOR,Cardiology,129,8163,48497.8,27.664827000000002,-81.515754,Florida
FL,VILLAGE OF PALMETTO BAY,ABILIFY,Psychiatry,54,1736,47949.23,27.664827000000002,-81.515754,Florida
FL,BUNNELL,CRESTOR,Family Practice,128,8160,47153.45,27.664827000000002,-81.515754,Florida
FL,VIERA,CRESTOR,Internal Medicine,151,9936,46895.97,27.664827000000002,-81.515754,Florida
FL,DEBARY,ADVAIR DISKUS,Family Practice,152,5010,46613.01,27.664827000000002,-81.515754,Florida
FL,UNIVERSITY PARK,XARELTO,Cardiology,92,5016,45961.98,27.664827000000002,-81.515754,Florida
FL,FT PIERCE,LANTUS,Family Practice,81,3789,44787.06,27.664827000000002,-81.515754,Florida
FL,CHIEFLAND,SPIRIVA,Family Practice,125,4650,44395.91,27.664827000000002,-81.515754,Florida
FL,HOLMES BEACH,NAMENDA,Family Practice,126,4508,44253.47,27.664827000000002,-81.515754,Florida
FL,MARCO ISLAND,ZETIA,Internal Medicine,110,7250,43972.85,27.664827000000002,-81.515754,Florida
FL,CASSELBURY,LANTUS,Family Practice,122,3794,42704.24,27.664827000000002,-81.515754,Florida
FL,PORT ST JOHN,LANTUS SOLOSTAR,Endocrinology,79,4231,42306.81,27.664827000000002,-81.515754,Florida
FL,BELLEAIR,NEXIUM,Gastroenterology,109,4756,41682.28,27.664827000000002,-81.515754,Florida
FL,ST. AUGUSTINE,NEXIUM,Gastroenterology,59,3705,41516.83,27.664827000000002,-81.515754,Florida
FL,APOLLO BEACH,ZETIA,General Practice,139,6660,40868.41,27.664827000000002,-81.515754,Florida
FL,FERNANDINA,NAMENDA,Geriatric Medicine,252,3606,38542.68,27.664827000000002,-81.515754,Florida
FL,KENNETH CITY,CRESTOR,Internal Medicine,120,6510,38154.22,27.664827000000002,-81.515754,Florida
FL,SATELLITE BEACH,JANUVIA,Family Practice,63,3910,37456.17,27.664827000000002,-81.515754,Florida
FL,CLEWISTON,JANUVIA,Nurse Practitioner,113,3808,37393.98,27.664827000000002,-81.515754,Florida
FL,TAVERNIER,NEXIUM,Family Practice,94,5100,36993.47,27.664827000000002,-81.515754,Florida
FL,KEY BISCAYNE,CRESTOR,Internal Medicine,145,5958,36836.78,27.664827000000002,-81.515754,Florida
FL,NORTH FORT MYERS,ADVAIR DISKUS,Family Practice,85,3930,36362.89,27.664827000000002,-81.515754,Florida
FL,FLORAL CITY,LEVEMIR,Family Practice,37,1234,35588.37,27.664827000000002,-81.515754,Florida
FL,CALLAHAN,LANTUS,Family Practice,116,2415,34825.39,27.664827000000002,-81.515754,Florida
FL,PT. ST. LUCIE,HUMIRA,Internal Medicine,13,364,34426.26,27.664827000000002,-81.515754,Florida
FL,ALTAMONTE SPGS,ABILIFY,General Practice,37,1088,33961.9,27.664827000000002,-81.515754,Florida
FL,SURFSIDE,NEXIUM,Family Practice,103,3930,32933.04,27.664827000000002,-81.515754,Florida
FL,ST. CLOUD,LANTUS,Internal Medicine,62,1974,32883.93,27.664827000000002,-81.515754,Florida
FL,W MELBOURNE,CRESTOR,Physician Assistant,89,5430,32735.75,27.664827000000002,-81.515754,Florida
FL,BAY PINES,OXYCONTIN,Psychiatry,61,1815,32464.13,27.664827000000002,-81.515754,Florida
FL,TALL,ANDROGEL,Urology,77,2297,31905.87,27.664827000000002,-81.515754,Florida
FL,JENSEN BEACH,CRESTOR,Internal Medicine,91,5430,31557.87,27.664827000000002,-81.515754,Florida
FL,N MIAMI,ABILIFY,Psychiatry,25,960,30983.01,27.664827000000002,-81.515754,Florida
FL,PALM BEACH,ABILIFY,Psychiatry & Neurology,40,1051,30769.37,27.664827000000002,-81.515754,Florida
FL,WEWAHITCHKA,LYRICA,Family Practice,119,2702,30608.02,27.664827000000002,-81.515754,Florida
FL,NOKOMIS,ARANESP,Internal Medicine,15,322,30129.1,27.664827000000002,-81.515754,Florida
FL,HALLANDALE,OXYCODONE-ACETAMINOPHEN,Interventional Pain Management,541,12024,29836.11,27.664827000000002,-81.515754,Florida
FL,CANTONMENT,NEXIUM,Family Practice,81,3772,29625.56,27.664827000000002,-81.515754,Florida
FL,MIAMI SPRINGS,JANUVIA,Family Practice,99,2970,29396.64,27.664827000000002,-81.515754,Florida
FL,ST JAMES CITY,CELEBREX,Family Practice,74,2657,29338.28,27.664827000000002,-81.515754,Florida
FL,GREEN COVE SPRINGS,JANUVIA,Family Practice,72,2975,28802,27.664827000000002,-81.515754,Florida
FL,MAIMI,LANTUS,Family Practice,127,3854,28747.38,27.664827000000002,-81.515754,Florida
FL,BROOKER,CRESTOR,Family Practice,111,4560,28188.23,27.664827000000002,-81.515754,Florida
FL,KEY LARGO,CRESTOR,Emergency Medicine,60,4650,27826.86,27.664827000000002,-81.515754,Florida
FL,TIERRA VERDE,NAMENDA,Family Practice,121,2777,27218.21,27.664827000000002,-81.515754,Florida
FL,CARRABELLE,LYRICA,Family Practice,83,2550,27180.15,27.664827000000002,-81.515754,Florida
FL,FORT MC COY,LANTUS SOLOSTAR,Internal Medicine,45,1723,26807.99,27.664827000000002,-81.515754,Florida
FL,PATRICK AFB,NAMENDA,Nurse Practitioner,91,2650,26655.99,27.664827000000002,-81.515754,Florida
FL,SANIBEL,BENICAR,Internal Medicine,113,5866,26507.42,27.664827000000002,-81.515754,Florida
FL,ST PETE,PROCRIT,Family Practice,23,403,26205.63,27.664827000000002,-81.515754,Florida
FL,UMATILLA,CRESTOR,Family Practice,98,4200,25561.88,27.664827000000002,-81.515754,Florida
FL,FORT MYERS BEACH,NEXIUM,Family Practice,63,3012,25550.52,27.664827000000002,-81.515754,Florida
FL,HOMOSASSA SPRINGS,ATRIPLA,Family Practice,12,360,25001.53,27.664827000000002,-81.515754,Florida
FL,ELLENTON,CRESTOR,Family Practice,65,4320,24930.74,27.664827000000002,-81.515754,Florida
FL,HIGH SPRINGS,NEXIUM,Family Practice,51,3090,24916.94,27.664827000000002,-81.515754,Florida
FL,FERN PARK,ABILIFY,Nurse Practitioner,21,900,23969.23,27.664827000000002,-81.515754,Florida
FL,HIALEAH GARDENS,ADVAIR DISKUS,Family Practice,80,2430,23815.43,27.664827000000002,-81.515754,Florida
FL,NORTH VENICE,NAMENDA,Internal Medicine,75,2187,22633.42,27.664827000000002,-81.515754,Florida
FL,CHATTAHOOCHEE,ABILIFY,Nurse Practitioner,53,984,22277.59,27.664827000000002,-81.515754,Florida
FL,LAKE HELEN,NAMENDA,Family Practice,78,2489,21925.85,27.664827000000002,-81.515754,Florida
FL,KEYSTONE HEIGHTS,CRESTOR,Family Practice,84,3556,21855.9,27.664827000000002,-81.515754,Florida
FL,CROSS CITY,CRESTOR,Family Practice,94,3480,21826.98,27.664827000000002,-81.515754,Florida
FL,SUMTERVILLE,NAMENDA,Internal Medicine,68,2230,21716.81,27.664827000000002,-81.515754,Florida
FL,DEFUNIAC SPRINGS,DULOXETINE HCL,Family Practice,92,3582,21394.23,27.664827000000002,-81.515754,Florida
FL,FLORIDA CITY,CRESTOR,Internal Medicine,96,3390,20952.07,27.664827000000002,-81.515754,Florida
FL,WINTER SPRINGS,CRESTOR,Internal Medicine,68,3390,20676,27.664827000000002,-81.515754,Florida
FL,KISSIMME,LANTUS SOLOSTAR,Geriatric Medicine,39,2580,20498.57,27.664827000000002,-81.515754,Florida
FL,VILLAGE OF GOLF,SANTYL,Internal Medicine,95,1581,20342.01,27.664827000000002,-81.515754,Florida
FL,KEY CARGO,XARELTO,Internal Medicine,37,2262,19940.95,27.664827000000002,-81.515754,Florida
FL,MAYO,SYMBICORT,General Practice,68,2220,19760.7,27.664827000000002,-81.515754,Florida
FL,JUNO BEACH,CRESTOR,Family Practice,89,3210,19661.36,27.664827000000002,-81.515754,Florida
FL,NEPTUNE BEACH,ADVAIR DISKUS,Family Practice,51,2010,19486.96,27.664827000000002,-81.515754,Florida
FL,LAKE PARK,JANUVIA,Internal Medicine,41,1984,19327.54,27.664827000000002,-81.515754,Florida
FL,BOCA GRANDE,CELEBREX,Internal Medicine,55,3000,19252.65,27.664827000000002,-81.515754,Florida
FL,PENBROKE PINES,NAMENDA,Nurse Practitioner,58,1798,18059.12,27.664827000000002,-81.515754,Florida
FL,N PALM BEACH,RESTASIS,Ophthalmology,45,1530,18035.44,27.664827000000002,-81.515754,Florida
FL,PT CHARLOTTE,TAMSULOSIN HCL,Urology,436,34132,18029.27,27.664827000000002,-81.515754,Florida
FL,DEFUNIAK SPGS,LANTUS SOLOSTAR,Family Practice,42,1502,17916.65,27.664827000000002,-81.515754,Florida
FL,HEATHROW,CLOBETASOL PROPIONATE,Physician Assistant,264,5301,17852.46,27.664827000000002,-81.515754,Florida
FL,INTERLACHEN,ADVAIR DISKUS,Family Practice,41,1950,17676.05,27.664827000000002,-81.515754,Florida
FL,WPB,ABILIFY,Psychiatry,16,600,17653.12,27.664827000000002,-81.515754,Florida
FL,CENTURY,NAMENDA,Family Practice,60,1788,17604.51,27.664827000000002,-81.515754,Florida
FL,ATLANTA SPRINGS,PREDNISOLONE ACETATE,Ophthalmology,260,9052,17382.8,27.664827000000002,-81.515754,Florida
FL,PIERSON,XIFAXAN,Physician Assistant,12,360,16931.69,27.664827000000002,-81.515754,Florida
FL,SAINT JAMES CITY,JANUVIA,Family Practice,33,1710,16722.65,27.664827000000002,-81.515754,Florida
FL,BIG PINE KEY,ADVAIR DISKUS,Family Practice,53,1770,16117.48,27.664827000000002,-81.515754,Florida
FL,JAX,NAMENDA,Family Practice,76,1659,16044.39,27.664827000000002,-81.515754,Florida
FL,PANAMA,NAMENDA XR,Neurology,37,1770,15801.77,27.664827000000002,-81.515754,Florida
FL,PINECREST,RESTASIS,Optometry,84,1395,15224.34,27.664827000000002,-81.515754,Florida
FL,WINDERMERE,SANTYL,Internal Medicine,45,243,14579.27,27.664827000000002,-81.515754,Florida
FL,SNEADS,NEXIUM,Nurse Practitioner,45,1590,14433.8,27.664827000000002,-81.515754,Florida
FL,MATLACHA,DULOXETINE HCL,Psychiatry,78,3000,14427.5,27.664827000000002,-81.515754,Florida
FL,LANDERDALE LAKES,JANUVIA,Internal Medicine,43,1455,14198.85,27.664827000000002,-81.515754,Florida
FL,LOXAHARCHEE,DIOVAN,Internal Medicine,53,2130,14064.42,27.664827000000002,-81.515754,Florida
FL,CITRA,JANUVIA,Physician Assistant,26,1485,13972.86,27.664827000000002,-81.515754,Florida
FL,SOUTHWEST RANCHES,HUMALOG MIX 75-25,Endocrinology,36,1007,13862.76,27.664827000000002,-81.515754,Florida
FL,DOWLING PARK,LANTUS SOLOSTAR,Physician Assistant,36,1070,13609.5,27.664827000000002,-81.515754,Florida
FL,S MIAMI,ANDROGEL,Urology,15,637,13546.3,27.664827000000002,-81.515754,Florida
FL,PT. CHARLOTTE,ANDROGEL,Urology,21,1170,13188.87,27.664827000000002,-81.515754,Florida
FL,BAREFOOT BAY,JANUVIA,Internal Medicine,17,1380,12784.51,27.664827000000002,-81.515754,Florida
FL,LAKE PANASOFFKEE,ATORVASTATIN CALCIUM,Physician Assistant,224,15195,12745.22,27.664827000000002,-81.515754,Florida
FL,BELLE ISLE,CICLOPIROX,Podiatry,398,9680,12605.11,27.664827000000002,-81.515754,Florida
FL,MADEIRA BEACH,JANUVIA,Internal Medicine,16,1315,12542.35,27.664827000000002,-81.515754,Florida
FL,SUNNY ISLES,LUMIGAN,Optometry,75,2718,12519.7,27.664827000000002,-81.515754,Florida
FL,ASTOR,LAMICTAL,Family Practice,12,360,12053.22,27.664827000000002,-81.515754,Florida
FL,DEERFIELD BCH,ALPHAGAN P,Ophthalmology,100,2713,11543.85,27.664827000000002,-81.515754,Florida
FL,NMB,ABILIFY,Family Practice,13,390,11527.22,27.664827000000002,-81.515754,Florida
FL,TAVERES,MULTAQ,Cardiology,16,960,11510.89,27.664827000000002,-81.515754,Florida
FL,LAUDERDALE BY THE SEA,NEXIUM,Family Practice,26,1200,10927.59,27.664827000000002,-81.515754,Florida
FL,INDIANTOWN,NOVOLIN 70-30,Family Practice,40,1547,10685.86,27.664827000000002,-81.515754,Florida
FL,BOYNTON,CRESTOR,General Practice,36,1740,10629.42,27.664827000000002,-81.515754,Florida
FL,ARCHER,SPIRIVA,Nurse Practitioner,27,1110,10551.07,27.664827000000002,-81.515754,Florida
FL,NEW PRT RCHY,ABILIFY,Psychiatry,11,390,10049.27,27.664827000000002,-81.515754,Florida
FL,EGLIN AFB,ADVAIR DISKUS,Internal Medicine,12,1080,9921.55,27.664827000000002,-81.515754,Florida
FL,HIGHLAND BEACH,XARELTO,Cardiology,29,1050,9893.64,27.664827000000002,-81.515754,Florida
FL,WELAKA,LYRICA,General Surgery,44,870,9612,27.664827000000002,-81.515754,Florida
FL,S. PASADENA,PRADAXA,Nurse Practitioner,23,990,9571.74,27.664827000000002,-81.515754,Florida
FL,TAMAVAC,JANUVIA,General Practice,33,984,9557.05,27.664827000000002,-81.515754,Florida
FL,CHARLOTTE HARBOR,JANUVIA,Emergency Medicine,14,1020,9465.12,27.664827000000002,-81.515754,Florida
FL,EAST PALATKA,ZETIA,Family Practice,27,1590,9377,27.664827000000002,-81.515754,Florida
FL,TREASURE ISLAND,XARELTO,Internal Medicine,34,783,9138.95,27.664827000000002,-81.515754,Florida
FL,CORAL SPRING,LANTUS,Internal Medicine,16,706,9043.71,27.664827000000002,-81.515754,Florida
FL,FROSTPROOF,JANUVIA,Family Practice,30,875,8651.39,27.664827000000002,-81.515754,Florida
FL,N FT MYERS,SPIRIVA,Internal Medicine,24,900,8563.24,27.664827000000002,-81.515754,Florida
FL,ROSEMARY BEACH,CRESTOR,Family Practice,37,1287,7689.69,27.664827000000002,-81.515754,Florida
FL,MAILTAND,CANASA,Family Practice,11,330,7617.71,27.664827000000002,-81.515754,Florida
FL,FRUITE COVE,JANUVIA,Family Practice,15,780,7582.24,27.664827000000002,-81.515754,Florida
FL,VERO BCH,BUPRENORPHINE-NALOXONE,Psychiatry & Neurology,18,537,7224.68,27.664827000000002,-81.515754,Florida
FL,LITHIA,NEXIUM,Family Practice,18,900,7005.2,27.664827000000002,-81.515754,Florida
FL,HILEAH,MULTAQ,Internal Medicine,20,600,6908.57,27.664827000000002,-81.515754,Florida
FL,LAKE WORH,JANUVIA,Family Practice,23,690,6833.84,27.664827000000002,-81.515754,Florida
FL,W PALM BEACH,EVISTA,Obstetrics/Gynecology,18,990,6376.37,27.664827000000002,-81.515754,Florida
FL,HOWEY IN THE HILLS,LYRICA,General Practice,15,570,6155.1,27.664827000000002,-81.515754,Florida
FL,NORTH PALM BCH,APIDRA SOLOSTAR,Physician Assistant,11,485,5823.36,27.664827000000002,-81.515754,Florida
FL,FT WALTON BCH,SPIRIVA,Allergy/Immunology,13,570,5407.97,27.664827000000002,-81.515754,Florida
FL,PORT SAINT JOE,LANTUS,Nurse Practitioner,16,414,5321.39,27.664827000000002,-81.515754,Florida
FL,OPA-LOCKA,LEVEMIR FLEXPEN,Family Practice,16,615,4967.65,27.664827000000002,-81.515754,Florida
FL,FELLSMERE,LEVEMIR,Physician Assistant,11,313,4762.09,27.664827000000002,-81.515754,Florida
FL,SHALIMAR,DESONIDE,Dermatology,24,477,4606.98,27.664827000000002,-81.515754,Florida
FL,ATLANTIC BEACH,MUPIROCIN,Dermatology,476,5792,4542.53,27.664827000000002,-81.515754,Florida
FL,NEW SMYRNA,CRESTOR,Nurse Practitioner,14,720,4303.88,27.664827000000002,-81.515754,Florida
FL,ST PETERBURG,LEVEMIR FLEXPEN,Internal Medicine,12,333,4263.68,27.664827000000002,-81.515754,Florida
FL,O BRIEN,NOVOLIN 70-30,General Practice,12,411,4129.18,27.664827000000002,-81.515754,Florida
FL,MOORE HAVEN,COLCRYS,Family Practice,12,360,4029.18,27.664827000000002,-81.515754,Florida
FL,PONCE INLET,FLUOROURACIL,Dermatology,21,358,3579.42,27.664827000000002,-81.515754,Florida
FL,PORT ST. JOHN,LANTUS SOLOSTAR,Nurse Practitioner,12,420,3571.68,27.664827000000002,-81.515754,Florida
FL,ISLAMORADA,BENICAR,Cardiology,15,750,3385.19,27.664827000000002,-81.515754,Florida
FL,PENSACOLA BEACH,NAMENDA,Nurse Practitioner,15,442,3369.02,27.664827000000002,-81.515754,Florida
FL,EGLIN,LUMIGAN,Ophthalmology,24,721,3343.08,27.664827000000002,-81.515754,Florida
FL,CHAMPIONS GATE,LYRICA,General Practice,21,439,3199.81,27.664827000000002,-81.515754,Florida
FL,STAURT,PREMPRO,Nurse Practitioner,15,756,2919.95,27.664827000000002,-81.515754,Florida
FL,FT MYERS BEACH,TRAVATAN Z,Optometry,11,678,2910.24,27.664827000000002,-81.515754,Florida
FL,PINELLAS,CELEBREX,Podiatry,14,410,2888.58,27.664827000000002,-81.515754,Florida
FL,PORT SAINT JOHN,DIOVAN,Family Practice,14,540,2865.79,27.664827000000002,-81.515754,Florida
FL,LAND O'LAKES,DIOVAN,Nurse Practitioner,13,630,2754.5,27.664827000000002,-81.515754,Florida
FL,NEWPORT RICHEY,STARLIX,Family Practice,12,360,2745.24,27.664827000000002,-81.515754,Florida
FL,ORMOND BCH,ATORVASTATIN CALCIUM,Nurse Practitioner,86,7000,2581.75,27.664827000000002,-81.515754,Florida
FL,N FORT MYERS,TRAVATAN Z,Optometry,22,560,2438.45,27.664827000000002,-81.515754,Florida
FL,INDIAN SHORES,TRAVATAN Z,Optometry,19,415,2376.94,27.664827000000002,-81.515754,Florida
FL,PANACEA,VYTORIN,General Practice,12,360,2310.95,27.664827000000002,-81.515754,Florida
FL,FORT MEYERS,LANTUS,Family Practice,11,310,2306.59,27.664827000000002,-81.515754,Florida
FL,HALLANDALE BCH,DIOVAN,Family Practice,14,420,2253.38,27.664827000000002,-81.515754,Florida
FL,POMOANO BEACH,ALPHAGAN P,Optometry,11,365,2247.52,27.664827000000002,-81.515754,Florida
FL,DAYTONA BCH,COZAAR,Orthopaedic Surgery,15,360,2180.92,27.664827000000002,-81.515754,Florida
FL,LKLD,HYDROCODONE-ACETAMINOPHEN,Orthopedic Surgery,57,346,2012.82,27.664827000000002,-81.515754,Florida
FL,DELRAY BCH,DOXYCYCLINE HYCLATE,Dentist,26,1664,2004.68,27.664827000000002,-81.515754,Florida
FL,TAMMPA,OMEPRAZOLE,Nurse Practitioner,94,5130,1989.26,27.664827000000002,-81.515754,Florida
FL,GAINSVILLE,OMEPRAZOLE,Otolaryngology,80,3189,1459.88,27.664827000000002,-81.515754,Florida
FL,SOMMERFIELD,CICLOPIROX,Podiatry,51,852,1132.22,27.664827000000002,-81.515754,Florida
FL,ALTAMONTE SPG,ANASTROZOLE,Hematology/Oncology,32,1440,1081.3,27.664827000000002,-81.515754,Florida
FL,MELBOURNE BEACH,LATANOPROST,Optometry,25,1785,968.91,27.664827000000002,-81.515754,Florida
FL,FRUIT COVE,BUSPIRONE HCL,Family Practice,14,600,908.46,27.664827000000002,-81.515754,Florida
FL,CUDJOE KEY,LANSOPRAZOLE,General Surgery,13,434,875.71,27.664827000000002,-81.515754,Florida
FL,TYNDALL AFB,TRAZODONE HCL,Psychiatry,18,540,840.95,27.664827000000002,-81.515754,Florida
FL,ORANG PARK,OMEPRAZOLE,Nurse Practitioner,23,2010,796.26,27.664827000000002,-81.515754,Florida
FL,HILLSBORO BEACH,ANASTROZOLE,Family Practice,15,686,773.97,27.664827000000002,-81.515754,Florida
FL,POMPANO,METRONIDAZOLE,Obstetrics/Gynecology,25,170,678.76,27.664827000000002,-81.515754,Florida
FL,ZEPHRYHILLS,AMMONIUM LACTATE,Dermatology,14,540,597.66,27.664827000000002,-81.515754,Florida
