provider_state,city,apc,apc_count,apc_total_payments,avg_pay_apc
IL,Hinsdale,0207 - Level III Nerve Injections,14,7708.0567863,550.575484735714
IL,Hinsdale,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",13,10027.3910998,771.337776907692
IL,Hinsdale,0265 - Level I Diagnostic and Screening Ultrasound,16,1131.10468194,70.69404262125
IL,Hinsdale,0267 - Level III Diagnostic and Screening Ultrasound,16,2632.1013911,164.50633694375
IL,Hinsdale,0269 - Level II Echocardiogram Without Contrast,16,6501.7525104,406.3595319
IL,Hinsdale,0270 - Level III Echocardiogram Without Contrast,8,4601.4074439,575.1759304875
IL,Hinsdale,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,13,4581.6778085,352.4367545
IL,Hinsdale,0368 - Level II Pulmonary Tests,14,931.99798307,66.571284505
IL,Hinsdale,0369 - Level III Pulmonary Tests,6,1260.886148,210.147691333333
IL,Hinsdale,0377 - Level II Cardiac Imaging,16,13112.687227,819.5429516875
IL,Hinsdale,0604 - Level 1 Hospital Clinic Visits,7,391.62592856,55.9465612228571
IL,Hinsdale,0605 - Level 2 Hospital Clinic Visits,12,898.98393854,74.9153282116667
IL,Hinsdale,0606 - Level 3 Hospital Clinic Visits,10,987.09659585,98.709659585
IL,Hinsdale,0607 - Level 4 Hospital Clinic Visits,9,1183.5269099,131.502989988889
IL,Hinsdale,0608 - Level 5 Hospital Clinic Visits,4,714.589448,178.647362
IL,Hinsdale,0634 - Hospital Clinic Visits,4,368.3856998,92.09642495
IL,Hinsdale,0690 - Level I Electronic Analysis of Devices,7,246.3166741,35.1880963
IL,Hinsdale,0692 - Level II Electronic Analysis of Devices,7,800.982248,114.426035428571
IL,Joliet,0013 - Level II Debridement & Destruction,13,906.03719615,69.6951689346154
IL,Joliet,0015 - Level III Debridement & Destruction,11,1282.23063091,116.566420991818
IL,Joliet,0019 - Level I Excision/ Biopsy,6,1981.2666918,330.2111153
IL,Joliet,0020 - Level II Excision/ Biopsy,9,5462.0472696,606.894141066667
IL,Joliet,0074 - Level IV Endoscopy Upper Airway,1,1533.115455,1533.115455
IL,Joliet,0078 - Level III Pulmonary Treatment,13,1343.27053433,103.328502640769
IL,Joliet,0096 - Level II Noninvasive Physiologic Studies,20,2258.73784335,112.9368921675
IL,Joliet,0203 - Level IV Nerve Injections,5,4961.8138684,992.36277368
IL,Joliet,0204 - Level I Nerve Injections,13,2392.8521696,184.065551507692
IL,Joliet,0206 - Level II Nerve Injections,8,2304.0942655,288.0117831875
IL,Joliet,0207 - Level III Nerve Injections,20,10844.0869596,542.20434798
IL,Joliet,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",11,8782.8944643,798.4449513
IL,Joliet,0265 - Level I Diagnostic and Screening Ultrasound,20,1411.58900449,70.5794502245
IL,Joliet,0267 - Level III Diagnostic and Screening Ultrasound,20,3285.3118755,164.265593775
IL,Joliet,0269 - Level II Echocardiogram Without Contrast,19,7715.8955812,406.099767431579
IL,Joliet,0270 - Level III Echocardiogram Without Contrast,17,9831.0544963,578.297323311765
IL,Joliet,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,19,6435.8113356,338.7269124
IL,Joliet,0368 - Level II Pulmonary Tests,16,1139.25082626,71.20317664125
IL,Joliet,0369 - Level III Pulmonary Tests,4,850.8604487,212.715112175
IL,Joliet,0377 - Level II Cardiac Imaging,20,16401.0715056,820.05357528
IL,Joliet,0604 - Level 1 Hospital Clinic Visits,14,778.98406646,55.6417190328571
IL,Joliet,0605 - Level 2 Hospital Clinic Visits,15,1124.32301444,74.9548676293333
IL,Joliet,0606 - Level 3 Hospital Clinic Visits,15,1486.57102483,99.1047349886667
IL,Joliet,0607 - Level 4 Hospital Clinic Visits,14,1840.7454715,131.481819392857
IL,Joliet,0608 - Level 5 Hospital Clinic Visits,8,1406.6496302,175.831203775
IL,Joliet,0632 - Level 2 Examinations & Related Services,1,96.38705882,96.38705882
IL,Joliet,0634 - Hospital Clinic Visits,5,462.75891553,92.551783106
IL,Joliet,0690 - Level I Electronic Analysis of Devices,8,284.45489938,35.5568624225
IL,Joliet,0692 - Level II Electronic Analysis of Devices,4,457.705,114.42625
IL,Melrose Park,0012 - Level I Debridement & Destruction,8,238.35173701,29.79396712625
IL,Melrose Park,0013 - Level II Debridement & Destruction,35,2307.84421822,65.9384062348571
IL,Melrose Park,0015 - Level III Debridement & Destruction,37,4141.993446,111.945768810811
IL,Melrose Park,0019 - Level I Excision/ Biopsy,12,3771.4371676,314.286430633333
IL,Melrose Park,0020 - Level II Excision/ Biopsy,26,15445.9478359,594.074916765385
IL,Melrose Park,0073 - Level III Endoscopy Upper Airway,4,2081.3286956,520.3321739
IL,Melrose Park,0074 - Level IV Endoscopy Upper Airway,7,10053.607924,1436.22970342857
IL,Melrose Park,0078 - Level III Pulmonary Treatment,38,3993.57055907,105.093962080789
IL,Melrose Park,0096 - Level II Noninvasive Physiologic Studies,43,4920.7732255,114.436586639535
IL,Melrose Park,0203 - Level IV Nerve Injections,12,15552.2785835,1296.02321529167
IL,Melrose Park,0204 - Level I Nerve Injections,39,7256.9946881,186.076786874359
IL,Melrose Park,0206 - Level II Nerve Injections,17,5028.8766614,295.8162742
IL,Melrose Park,0207 - Level III Nerve Injections,47,25831.068132,549.597194297872
IL,Melrose Park,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",23,17698.5992314,769.504314408696
IL,Melrose Park,0231 - Level III Eye Tests & Treatments,1,181.7105263,181.7105263
IL,Melrose Park,0265 - Level I Diagnostic and Screening Ultrasound,48,3390.27109901,70.6306478960417
IL,Melrose Park,0267 - Level III Diagnostic and Screening Ultrasound,48,7893.9920827,164.458168389583
IL,Melrose Park,0269 - Level II Echocardiogram Without Contrast,48,19530.9130447,406.894021764583
IL,Melrose Park,0270 - Level III Echocardiogram Without Contrast,19,10960.739264,576.881013894737
IL,Melrose Park,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,42,14381.5298923,342.417378388095
IL,Melrose Park,0368 - Level II Pulmonary Tests,34,2255.30405256,66.3324721341177
IL,Melrose Park,0369 - Level III Pulmonary Tests,8,1744.4257686,218.053221075
IL,Melrose Park,0377 - Level II Cardiac Imaging,48,39364.2592149,820.08873364375
IL,Melrose Park,0604 - Level 1 Hospital Clinic Visits,33,1816.22796049,55.0372109239394
IL,Melrose Park,0605 - Level 2 Hospital Clinic Visits,29,2173.00178605,74.9310960706897
IL,Melrose Park,0606 - Level 3 Hospital Clinic Visits,28,2765.20475049,98.7573125175
IL,Melrose Park,0607 - Level 4 Hospital Clinic Visits,25,3276.7981182,131.071924728
IL,Melrose Park,0608 - Level 5 Hospital Clinic Visits,8,1412.5632682,176.570408525
IL,Melrose Park,0631 - Level 1 Examinations & Related Services,2,150.41395349,75.206976745
IL,Melrose Park,0632 - Level 2 Examinations & Related Services,3,288.17610174,96.05870058
IL,Melrose Park,0634 - Hospital Clinic Visits,12,1057.07345133,88.0894542775
IL,Melrose Park,0690 - Level I Electronic Analysis of Devices,14,498.27327936,35.5909485257143
IL,Melrose Park,0692 - Level II Electronic Analysis of Devices,5,565.2906942,113.05813884
IL,Melrose Park,0698 - Level II Eye Tests & Treatments,7,514.27213938,73.4674484828571
IL,Milwaukee,0013 - Level II Debridement & Destruction,8,514.59443781,64.32430472625
IL,Milwaukee,0015 - Level III Debridement & Destruction,8,920.0430721,115.0053840125
IL,Milwaukee,0020 - Level II Excision/ Biopsy,4,2330.0269805,582.506745125
IL,Milwaukee,0074 - Level IV Endoscopy Upper Airway,1,1908.07,1908.07
IL,Milwaukee,0078 - Level III Pulmonary Treatment,8,874.55849286,109.3198116075
IL,Milwaukee,0096 - Level II Noninvasive Physiologic Studies,8,921.5631722,115.195396525
IL,Milwaukee,0204 - Level I Nerve Injections,6,1130.8763246,188.479387433333
IL,Milwaukee,0206 - Level II Nerve Injections,1,278.36,278.36
IL,Milwaukee,0207 - Level III Nerve Injections,8,4468.8714499,558.6089312375
IL,Milwaukee,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",6,4824.7892283,804.13153805
IL,Milwaukee,0265 - Level I Diagnostic and Screening Ultrasound,12,852.23891239,71.0199093658333
IL,Milwaukee,0267 - Level III Diagnostic and Screening Ultrasound,12,1974.6291657,164.552430475
IL,Milwaukee,0269 - Level II Echocardiogram Without Contrast,12,4850.9060755,404.242172958333
IL,Milwaukee,0270 - Level III Echocardiogram Without Contrast,8,4634.8542222,579.356777775
IL,Milwaukee,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,11,3857.3165618,350.665141981818
IL,Milwaukee,0368 - Level II Pulmonary Tests,6,434.11570451,72.3526174183333
IL,Milwaukee,0369 - Level III Pulmonary Tests,1,189.9827273,189.9827273
IL,Milwaukee,0377 - Level II Cardiac Imaging,8,6605.4635118,825.682938975
IL,Milwaukee,0604 - Level 1 Hospital Clinic Visits,9,495.43435345,55.0482614944445
IL,Milwaukee,0605 - Level 2 Hospital Clinic Visits,9,670.98275565,74.5536395166667
IL,Milwaukee,0606 - Level 3 Hospital Clinic Visits,5,490.96070404,98.192140808
IL,Milwaukee,0607 - Level 4 Hospital Clinic Visits,5,657.2919676,131.45839352
IL,Milwaukee,0608 - Level 5 Hospital Clinic Visits,3,532.2473015,177.415767166667
IL,Milwaukee,0634 - Hospital Clinic Visits,3,280.06882395,93.35627465
IL,Milwaukee,0690 - Level I Electronic Analysis of Devices,1,36.73454545,36.73454545
IL,Paducah,0013 - Level II Debridement & Destruction,2,138.32,69.16
IL,Paducah,0015 - Level III Debridement & Destruction,2,222.4754438,111.2377219
IL,Paducah,0078 - Level III Pulmonary Treatment,3,268.06625922,89.35541974
IL,Paducah,0096 - Level II Noninvasive Physiologic Studies,4,403.93790823,100.9844770575
IL,Paducah,0203 - Level IV Nerve Injections,2,2053.99875,1026.999375
IL,Paducah,0207 - Level III Nerve Injections,3,1483.2786269,494.426208966667
IL,Paducah,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",3,2130.4312216,710.143740533333
IL,Paducah,0265 - Level I Diagnostic and Screening Ultrasound,4,246.70357341,61.6758933525
IL,Paducah,0267 - Level III Diagnostic and Screening Ultrasound,4,578.6836646,144.67091615
IL,Paducah,0269 - Level II Echocardiogram Without Contrast,4,1432.6291757,358.157293925
IL,Paducah,0270 - Level III Echocardiogram Without Contrast,3,1534.8253846,511.608461533333
IL,Paducah,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,3,917.6503073,305.883435766667
IL,Paducah,0368 - Level II Pulmonary Tests,3,166.17850909,55.3928363633333
IL,Paducah,0377 - Level II Cardiac Imaging,4,2886.5250439,721.631260975
IL,Paducah,0604 - Level 1 Hospital Clinic Visits,3,146.24371795,48.7479059833333
IL,Paducah,0605 - Level 2 Hospital Clinic Visits,1,65.51,65.51
IL,Paducah,0606 - Level 3 Hospital Clinic Visits,1,86.22381356,86.22381356
IL,Paducah,0607 - Level 4 Hospital Clinic Visits,1,114.2470455,114.2470455
IL,Paducah,0634 - Hospital Clinic Visits,1,82.28251269,82.28251269
IL,Peoria,0012 - Level I Debridement & Destruction,2,30.86561086,15.43280543
IL,Peoria,0013 - Level II Debridement & Destruction,24,1453.06661055,60.54444210625
IL,Peoria,0015 - Level III Debridement & Destruction,23,2378.94587742,103.432429453043
IL,Peoria,0019 - Level I Excision/ Biopsy,12,3316.2989345,276.358244541667
IL,Peoria,0020 - Level II Excision/ Biopsy,21,11260.9801515,536.237150071429
IL,Peoria,0073 - Level III Endoscopy Upper Airway,4,1635.0573526,408.76433815
IL,Peoria,0074 - Level IV Endoscopy Upper Airway,1,845.6806667,845.6806667
IL,Peoria,0078 - Level III Pulmonary Treatment,31,3071.43018726,99.0783931374194
IL,Peoria,0096 - Level II Noninvasive Physiologic Studies,42,4403.13864714,104.836634455714
IL,Peoria,0203 - Level IV Nerve Injections,10,10499.26342,1049.926342
IL,Peoria,0204 - Level I Nerve Injections,32,5355.1669418,167.34896693125
IL,Peoria,0206 - Level II Nerve Injections,9,2181.2015916,242.3557324
IL,Peoria,0207 - Level III Nerve Injections,40,20629.2981558,515.732453895
IL,Peoria,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",32,22567.6156102,705.23798781875
IL,Peoria,0265 - Level I Diagnostic and Screening Ultrasound,44,2856.28282405,64.9155187284091
IL,Peoria,0267 - Level III Diagnostic and Screening Ultrasound,44,6663.7588312,151.449064345455
IL,Peoria,0269 - Level II Echocardiogram Without Contrast,44,16492.3499992,374.826136345455
IL,Peoria,0270 - Level III Echocardiogram Without Contrast,14,7474.5397435,533.895695964286
IL,Peoria,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,44,13647.3446525,310.166923920455
IL,Peoria,0368 - Level II Pulmonary Tests,34,2092.93958073,61.5570464920588
IL,Peoria,0369 - Level III Pulmonary Tests,4,750.7933158,187.69832895
IL,Peoria,0377 - Level II Cardiac Imaging,44,33225.6402948,755.128188518182
IL,Peoria,0604 - Level 1 Hospital Clinic Visits,27,1367.5023275,50.6482343518518
IL,Peoria,0605 - Level 2 Hospital Clinic Visits,27,1850.17329027,68.5249366766667
IL,Peoria,0606 - Level 3 Hospital Clinic Visits,20,1797.38663808,89.869331904
IL,Peoria,0607 - Level 4 Hospital Clinic Visits,18,2144.9487815,119.163821194444
IL,Peoria,0608 - Level 5 Hospital Clinic Visits,10,1611.838338,161.1838338
IL,Peoria,0631 - Level 1 Examinations & Related Services,1,66.89,66.89
IL,Peoria,0632 - Level 2 Examinations & Related Services,1,85.78838983,85.78838983
IL,Peoria,0634 - Hospital Clinic Visits,11,937.09073996,85.1900672690909
IL,Peoria,0690 - Level I Electronic Analysis of Devices,10,328.24116812,32.824116812
IL,Peoria,0692 - Level II Electronic Analysis of Devices,11,1151.16937368,104.651761243636
IL,Peoria,0698 - Level II Eye Tests & Treatments,3,200.11251394,66.7041713133333
IL,Rockford,0012 - Level I Debridement & Destruction,7,178.89858587,25.5569408385714
IL,Rockford,0013 - Level II Debridement & Destruction,25,1553.70665974,62.1482663896
IL,Rockford,0015 - Level III Debridement & Destruction,25,2758.57514082,110.3430056328
IL,Rockford,0019 - Level I Excision/ Biopsy,11,3415.1343457,310.4667587
IL,Rockford,0020 - Level II Excision/ Biopsy,18,10502.0798191,583.448878838889
IL,Rockford,0074 - Level IV Endoscopy Upper Airway,3,4222.917242,1407.63908066667
IL,Rockford,0078 - Level III Pulmonary Treatment,30,3129.00142573,104.300047524333
IL,Rockford,0096 - Level II Noninvasive Physiologic Studies,28,3117.9394265,111.354979517857
IL,Rockford,0203 - Level IV Nerve Injections,5,5985.5244644,1197.10489288
IL,Rockford,0204 - Level I Nerve Injections,25,4135.46621818,165.4186487272
IL,Rockford,0206 - Level II Nerve Injections,13,3287.9984625,252.922958653846
IL,Rockford,0207 - Level III Nerve Injections,27,14852.2600079,550.083703996296
IL,Rockford,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",24,18667.5332794,777.813886641667
IL,Rockford,0231 - Level III Eye Tests & Treatments,1,170.95,170.95
IL,Rockford,0265 - Level I Diagnostic and Screening Ultrasound,32,2173.00858997,67.9065184365625
IL,Rockford,0267 - Level III Diagnostic and Screening Ultrasound,32,5115.2148083,159.850462759375
IL,Rockford,0269 - Level II Echocardiogram Without Contrast,31,12235.7205664,394.700663432258
IL,Rockford,0270 - Level III Echocardiogram Without Contrast,25,14117.1426983,564.685707932
IL,Rockford,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,31,10296.5386085,332.146406725806
IL,Rockford,0368 - Level II Pulmonary Tests,25,1624.2568766,64.970275064
IL,Rockford,0369 - Level III Pulmonary Tests,2,359.9181818,179.9590909
IL,Rockford,0377 - Level II Cardiac Imaging,32,25492.7537329,796.648554153125
IL,Rockford,0604 - Level 1 Hospital Clinic Visits,22,1174.80615719,53.4002798722727
IL,Rockford,0605 - Level 2 Hospital Clinic Visits,22,1595.40838707,72.5185630486364
IL,Rockford,0606 - Level 3 Hospital Clinic Visits,22,2100.44844878,95.47492949
IL,Rockford,0607 - Level 4 Hospital Clinic Visits,21,2657.297203,126.537962047619
IL,Rockford,0608 - Level 5 Hospital Clinic Visits,6,1042.9403263,173.823387716667
IL,Rockford,0631 - Level 1 Examinations & Related Services,2,145.95,72.975
IL,Rockford,0632 - Level 2 Examinations & Related Services,4,365.45459099,91.3636477475
IL,Rockford,0634 - Hospital Clinic Visits,8,717.34497386,89.6681217325
IL,Rockford,0690 - Level I Electronic Analysis of Devices,15,513.5937371,34.2395824733333
IL,Rockford,0692 - Level II Electronic Analysis of Devices,7,766.7265313,109.532361614286
IL,Rockford,0698 - Level II Eye Tests & Treatments,5,352.52339959,70.504679918
IL,Springfield,0012 - Level I Debridement & Destruction,2,70.00094538,35.00047269
IL,Springfield,0013 - Level II Debridement & Destruction,34,2115.70746395,62.2266901161765
IL,Springfield,0015 - Level III Debridement & Destruction,30,3161.75973205,105.391991068333
IL,Springfield,0019 - Level I Excision/ Biopsy,7,2090.4695839,298.638511985714
IL,Springfield,0020 - Level II Excision/ Biopsy,24,13474.0748943,561.4197872625
IL,Springfield,0074 - Level IV Endoscopy Upper Airway,11,15172.336828,1379.303348
IL,Springfield,0078 - Level III Pulmonary Treatment,25,2442.48261172,97.6993044688
IL,Springfield,0096 - Level II Noninvasive Physiologic Studies,32,3446.06695885,107.689592464063
IL,Springfield,0203 - Level IV Nerve Injections,8,8199.2657912,1024.9082239
IL,Springfield,0204 - Level I Nerve Injections,27,4633.5540895,171.613114425926
IL,Springfield,0206 - Level II Nerve Injections,19,5024.7661445,264.461376026316
IL,Springfield,0207 - Level III Nerve Injections,31,16212.5641159,522.985939222581
IL,Springfield,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",26,18783.7350901,722.451349619231
IL,Springfield,0265 - Level I Diagnostic and Screening Ultrasound,35,2319.32231178,66.2663517651429
IL,Springfield,0267 - Level III Diagnostic and Screening Ultrasound,35,5396.8802333,154.196578094286
IL,Springfield,0269 - Level II Echocardiogram Without Contrast,35,13331.5581923,380.901662637143
IL,Springfield,0270 - Level III Echocardiogram Without Contrast,18,9539.8273445,529.990408027778
IL,Springfield,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,34,10877.6592788,319.931155258823
IL,Springfield,0368 - Level II Pulmonary Tests,29,1867.36983459,64.3920632617241
IL,Springfield,0369 - Level III Pulmonary Tests,13,2490.4210719,191.570851684615
IL,Springfield,0377 - Level II Cardiac Imaging,35,27054.8824423,772.996641208571
